PAYER NAME,PAYER ID,TRANSACTION,AVAILABLE,NON PAR,ENROLLMENT,SECONDARY,ATTACHMENT,WC / AUTO,NOTES
Dignity Health Medical Network – Central California,MCS03,Institutional Claims 837I,Yes,No,No,Yes,No,,
Dignity Health Medical Network – Santa Cruz,MCS03,Institutional Claims 837I,Yes,No,No,Yes,No,,
Dignity Health Medical Network – Santa Cruz,MCS03,Professional Claims 837P,Yes,No,No,Yes,No,,
Dignity Health MSO,MCS03,Professional Claims 837P,Yes,No,No,Yes,No,,
Dignity Health MSO,MCS03,Institutional Claims 837I,Yes,No,No,Yes,No,,
Dignity Health Plan,83247,Professional Claims 837P,Yes,Yes,No,Yes,No,,For Claim DOS after 12/31/2022
Dignity Health Plan,83247,Institutional Claims 837I,Yes,Yes,No,Yes,No,,For Claim DOS after 12/31/2022
Dignity Health Sacramento Hosp SHO,HOSH1,Institutional Claims 837I,Yes,No,No,No,No,,
Dignity Health Sacramento Hosp SHO,HOSH1,Professional Claims 837P,Yes,No,No,No,No,,
Dimension Benefit Management,Z1412,Professional Claims 837P,Yes,Yes,No,No,No,,
Diploma Joint Insurance Fund (SEL),J3934,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Direct Care Administrators,DCA62,Institutional Claims 837I,Yes,Yes,No,No,No,,
Direct Care Administrators,DCA62,Professional Claims 837P,Yes,Yes,No,No,No,,
Direct Dental Administrators,DDA10,Dental Claims 837D,Yes,No,No,No,No,,
Direct Pay Provider Network,J4156,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,ERA returned automatically for rejected claims only.
DirectCARE,55731,Professional Claims 837P,Yes,No,No,Yes,No,,
DirectCARE,55731,Institutional Claims 837I,Yes,No,No,Yes,No,,
Director's Guild of America - Producer Health Plans,BC001,Remits 835,Yes,No,Yes,Yes,No,,Enrollment is completed under Payer ID 47198
Director's Guild of America - Producer Health Plans,BC001,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Director's Guild of America - Producer Health Plans,BC001,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Directors Guild,F2370600,Eligibility 270 / 271,Yes,No,No,No,No,,
Directors Guild,F2370600,Claim Status 276 / 277,Yes,No,No,No,No,,
Discount Tire,J1611,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Disneyland Resorts (Conduent - Formerly Bunch CareSolutions),J1933,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
District No. 9. I. A. of M. & A.W. Welfare Trust,DIST9-WELFARE,Eligibility 270 / 271,Yes,No,No,No,No,,
Diversified Administration Corporation,06102,Professional Claims 837P,Yes,No,No,No,No,,
Diversified Administration Corporation,06102,Institutional Claims 837I,Yes,No,No,No,No,,
Diversified Administration Corporation,06102,Remits 835,Yes,No,Yes,No,No,,
Diversified Administration Corporation,DIVERS-ADMIN,Claim Status 276 / 277,Yes,No,No,No,No,,
Diversified Administration Corporation,DIVERS-ADMIN,Eligibility 270 / 271,Yes,No,No,No,No,,
Diversified Group Administrators,25160,Professional Claims 837P,Yes,No,No,No,No,,
Diversified Group Administrators,25160,Institutional Claims 837I,Yes,No,No,No,No,,
Diversified Group Brokerage,06102,Professional Claims 837P,Yes,No,No,No,No,,
Diversified Group Brokerage,06102,Institutional Claims 837I,Yes,No,No,No,No,,
Diversified Group Brokerage,06102,Remits 835,Yes,No,Yes,No,No,,
DMERC Region A Medicare,16003,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: CT, DE, District of Columbia, MA, ME, MD, NH, NJ, NY, PA, RI, and VT. Effective 6/30/16 (3pm EST), Jurisdiction A will transition from NGS to CGS (Contractor Code: 16013). Office Ally will handle all updates on the back end and no submitter action is required."
DMERC Region A Medicare,16003,Remits 835,Yes,No,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: CT, DE, District of Columbia, MA, ME, MD, NH, NJ, NY, PA, RI, and VT. Effective 6/30/16 (3pm EST), Jurisdiction A will transition from NGS to CGS (Contractor Code: 16013). Office Ally will handle all updates on the back end and no submitter action is required."
DMERC Region B Medicare,17003,Remits 835,Yes,No,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: IL, IN, KY, MI, MN, OH, and WI. Effective 6/30/16 (3pm EST), Jurisdiction B will transition from NGS to CGS (Contractor Code: 17013). Office Ally will handle all updates on the back end and no submitter action is required."
DMERC Region B Medicare,17003,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: IL, IN, KY, MI, MN, OH, and WI. Effective 6/30/16 (3pm EST), Jurisdiction B will transition from NGS to CGS (Contractor Code: 17013). Office Ally will handle all updates on the back end and no submitter action is required."
DMERC Region C Medicare,00885,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: AL, AR, CO, GA, FL, LA, MS, NC, NM, OK, SC, TN, TX, VA, WV, Puerto Rico, and US Virgin Islands. Contractor Code: 18003."
DMERC Region C Medicare,00885,Remits 835,Yes,No,Yes,Yes,No,," EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: AL, AR, CO, GA, FL, LA, MS, NC, NM, OK, SC, TN, TX, VA, WV, Puerto Rico, and US Virgin Islands. Contractor Code: 18003."
DMERC Region D Medicare,05655,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: AK, AZ, CA, HI, ID, IA, KS, MO, MT, NE, NV, ND, OR, SD, UT, WA, and WY. Contractor Code: 19003."
DMERC Region D Medicare,05655,Remits 835,Yes,No,Yes,Yes,No,,"EDI enrollment form under Payer Enrollment Forms - All or Multiple States. Coverage: AK, AZ, CA, HI, ID, IA, KS, MO, MT, NE, NV, ND, OR, SD, UT, WA, and WY. Contractor Code: 19003."
Doctor’s Professional Services Consultants,A6864,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Doctors Choice Medical Group,DCMG1,Institutional Claims 837I,Yes,No,No,Yes,No,,
Doctors Choice Medical Group,DCMG1,Professional Claims 837P,Yes,No,No,Yes,No,,
Doctors Healthcare Plans,DRHCP,Institutional Claims 837I,Yes,Yes,No,No,No,,
Doctors Healthcare Plans,DRHCP,Remits 835,Yes,No,Yes,No,No,,
Doctors Healthcare Plans,DRHCP,Eligibility 270 / 271,Yes,No,No,No,No,,
Doctors Healthcare Plans,DRHCP,Professional Claims 837P,Yes,Yes,No,No,No,,
Doctors Managed IPA,DMIPA,Professional Claims 837P,Yes,No,No,Yes,No,,
Doctors Managed IPA,DMIPA,Institutional Claims 837I,Yes,No,No,Yes,No,,
"Dominion Dental (115 S. Union St., Ste. 300, Alexandria, VA 22314)",DOM01,Dental Claims 837D,Yes,No,No,No,No,,
Downey Select IPA,APP01,Professional Claims 837P,Yes,No,No,Yes,Yes,,
Downey Select IPA,APP01,Institutional Claims 837I,Yes,No,No,Yes,Yes,,
Downey Select IPA,APP01,Remits 835,Yes,No,Yes,Yes,No,,Please use the enrollment form located under Optum Care Network.
Driscoll Childrens Health Plan,74284,Remits 835,Yes,Yes,Yes,No,No,,
Driscoll Childrens Health Plan,74284,Professional Claims 837P,Yes,Yes,No,No,No,,
Driscoll Childrens Health Plan,74284,Institutional Claims 837I,Yes,Yes,No,No,No,,
"Dunn & Associates Benefits Administrators, Inc",35186,Professional Claims 837P,Yes,No,No,Yes,No,,
"Dunn & Associates Benefits Administrators, Inc",35186,Institutional Claims 837I,Yes,No,No,Yes,No,,
Dupage Medical Group,DMG01,Institutional Claims 837I,Yes,No,No,No,No,,
Dupage Medical Group,DMG01,Remits 835,Yes,No,Yes,No,No,,
Dupage Medical Group,DMG01,Professional Claims 837P,Yes,No,No,No,No,,
Early Intervention Central Billing,36434,Professional Claims 837P,Yes,Yes,No,No,No,,
East Bay Drainage Drivers Security Fund,DHS01,Professional Claims 837P,Yes,No,No,No,No,,
East Bay Drainage Drivers Security Fund,DHS01,Institutional Claims 837I,Yes,No,No,No,No,,
East Bay Drainage Drivers Security Fund,DHS01,Remits 835,Yes,No,Yes,No,No,,
East Boston Neighborhood Pace,25849,Remits 835,Yes,No,Yes,No,No,,
East Boston Neighborhood Pace,25849,Professional Claims 837P,Yes,Yes,No,No,No,,
East Boston Neighborhood Pace,25849,Institutional Claims 837I,Yes,Yes,No,No,No,,
East West Administrators,EWACA,Dental Claims 837D,Yes,No,No,Yes,No,,
East West Administrators,EWACA,Institutional Claims 837I,Yes,No,No,Yes,No,,
East West Administrators,EWACA,Professional Claims 837P,Yes,No,No,Yes,No,,
Eastern Alliance,J2143,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Eastern Iowa Community Healthcare (EICH),23861,Institutional Claims 837I,Yes,No,No,Yes,No,,
Eastern Iowa Community Healthcare (EICH),23861,Professional Claims 837P,Yes,No,No,Yes,No,,
Easterseals Southern California Inc,ESSCA,Professional Claims 837P,Yes,No,No,No,No,,
EastGUARD Insurance Company - Guard DBA,J1453,Professional Claims 837P,Yes,Yes,No,No,No,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Eastland Medical Group IPA (Regal),LMG01,Professional Claims 837P,Yes,No,No,No,No,,
Eastland Medical Group IPA (Regal),LMG01,Institutional Claims 837I,Yes,No,No,No,No,,
Eastman Kodak Company - CORVEL,J1903,Professional Claims 837P,Yes,Yes,No,No,Yes,Auto,"Auto only. At this time, only Professional (HCFA) claims are accepted."
Easy Access Care IPA,EAIPA,Professional Claims 837P,Yes,No,No,Yes,No,,
Easy Access Care IPA,EAIPA,Institutional Claims 837I,Yes,No,No,Yes,No,,
Easy Care MSO LLC,ECMSO,Professional Claims 837P,Yes,No,No,No,No,,
Easy Care MSO LLC,ECMSO,Institutional Claims 837I,Yes,No,No,No,No,,
Easy Choice Health Plan of California,EASYCHOICE-HP-CA,Eligibility 270 / 271,Yes,No,No,No,No,,
Easy Choice Health Plan of California (Wellcare of California),14163,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Easy Choice Health Plan of California (Wellcare of California),14163,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Easy Choice Health Plan of California (Wellcare of California),14163,Remits 835,Yes,No,Yes,No,No,,ERA enrollment instructions can be found under WellCare Health Plan
EasyAccess Care IPA (ProCare MSO),PCMSO,Institutional Claims 837I,Yes,No,No,Yes,No,,
EasyAccess Care IPA (ProCare MSO),PCMSO,Professional Claims 837P,Yes,No,No,Yes,No,,
EBA&M; Employee Benefits Administration & Management,22262,Professional Claims 837P,Yes,No,No,No,No,,
EBC (Buffalo Rock) Birmingham,EBC01,Professional Claims 837P,Yes,Yes,No,No,No,,
EBC (Buffalo Rock) Birmingham,EBC01,Institutional Claims 837I,Yes,Yes,No,No,No,,
Eberle Vivian,EV001,Professional Claims 837P,Yes,Yes,No,No,No,,
Eberle Vivian (Workers Comp),J2199,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Ebix Health Administration Exchange (EHAE),55069,Remits 835,Yes,No,Yes,No,No,,
Ebix Health Administration Exchange (EHAE),55069,Professional Claims 837P,Yes,No,No,No,No,,
Ebix Health Administration Exchange (EHAE),55069,Institutional Claims 837I,Yes,No,No,No,No,,
Edenbridge PACE of West Baltimore,R3491,Professional Claims 837P,Yes,No,No,No,No,,
Edenbridge PACE of West Baltimore,R3491,Institutional Claims 837I,Yes,No,No,No,No,,
Edinger Medical Group,GNPMG,Professional Claims 837P,Yes,No,No,Yes,No,,"The ERA enrollment form will be listed under ""MemorialCare""."
Edinger Medical Group,GNPMG,Institutional Claims 837I,Yes,No,No,Yes,No,,"The ERA enrollment form will be listed under ""MemorialCare""."
Edinger Medical Group,GNPMG,Remits 835,Yes,No,Yes,Yes,No,,"The ERA enrollment form will be listed under ""MemorialCare""."
Edison Health Solutions,66456,Institutional Claims 837I,Yes,No,No,No,No,,
Edison Health Solutions,66456,Professional Claims 837P,Yes,No,No,No,No,,
Educators Mutual Insurance (EMI),EMIHLTH,Eligibility 270 / 271,Yes,No,No,No,No,,
Edwards Claim Administration,J1204,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
"EHI, EHIC",73288,Dental Claims 837D,Yes,No,No,No,No,,
El Camino Health Alliance,ECL01,Remits 835,Yes,No,Yes,Yes,No,,
El Camino Health Alliance,ECL01,Professional Claims 837P,Yes,No,No,Yes,No,,
El Camino Health Alliance,ECL01,Institutional Claims 837I,Yes,No,No,Yes,No,,
El Camino Health Medical Network,S9637,Professional Claims 837P,Yes,No,No,Yes,No,,Effective 9/1/2019 Previously known as San Jose Medical Group.
El Camino Health Medical Network,S9637,Institutional Claims 837I,Yes,No,No,Yes,No,,Effective 9/1/2019 Previously known as San Jose Medical Group.
El Camino Health Medical Network,S9637,Remits 835,Yes,No,Yes,Yes,No,,Effective 9/1/2019 Previously known as San Jose Medical Group. Enrollment completed under Silicon Valley Medical Development.
El Paso Community College (TX),A0106,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
El Paso First - CHIP,ELPASOFIRST,Eligibility 270 / 271,Yes,No,No,No,No,,
El Paso First - CHIP,EPF03,Professional Claims 837P,Yes,No,No,No,No,,
El Paso First - CHIP,EPF03,Institutional Claims 837I,Yes,No,No,No,No,,
El Paso First - CHIP,EPF03,Remits 835,Yes,No,Yes,No,No,,
El Paso First Health Plans Premier Plan STAR Medicaid HMO,EPF02,Professional Claims 837P,Yes,No,No,Yes,No,,
El Paso First Health Plans Premier Plan STAR Medicaid HMO,EPF02,Institutional Claims 837I,Yes,No,No,Yes,No,,
El Paso First Health Plans Premier Plan STAR Medicaid HMO,EPF02,Remits 835,Yes,No,Yes,Yes,No,,
El Paso Health Advantage Dual SNP,EPF07,Institutional Claims 837I,Yes,No,No,No,No,,
El Paso Health Advantage Dual SNP,EPF07,Professional Claims 837P,Yes,No,No,No,No,,
El Paso Water Utilities TX,J1017,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
El Proyecto De Barrio,MPM04,Professional Claims 837P,Yes,No,No,No,No,,
El Proyecto De Barrio,MPM04,Institutional Claims 837I,Yes,No,No,No,No,,
Elderhaus Inc,64192,Institutional Claims 837I,Yes,No,No,No,No,,
Elderhaus Inc,64192,Professional Claims 837P,Yes,No,No,No,No,,
"ElderPlan, Inc.",31625,Remits 835,Yes,No,Yes,Yes,No,,"Elderplan Provider ID is necessary on all claim submissions. If you do not know your provider ID, contact (718) 921-7979. "
"ElderPlan, Inc.",31625,Professional Claims 837P,Yes,Yes,No,Yes,No,,"Elderplan Provider ID is necessary on all claim submissions. If you do not know your provider ID, contact (718) 921-7979. "
"ElderPlan, Inc.",31625,Institutional Claims 837I,Yes,Yes,No,Yes,No,,"Elderplan Provider ID is necessary on all claim submissions. If you do not know your provider ID, contact (718) 921-7979. "
"ElderPlan, Inc.",ELDER,Claim Status 276 / 277,Yes,No,No,No,No,,
"ElderPlan, Inc.",ELDER,Eligibility 270 / 271,Yes,No,No,No,No,,
Elderwood Health,03964,Professional Claims 837P,Yes,Yes,No,No,No,,
Elderwood Health,03964,Institutional Claims 837I,Yes,Yes,No,No,No,,
Elderwood Health,03964,Remits 835,Yes,No,Yes,No,No,,
Electric Insurance Company,C1093,Professional Claims 837P,Yes,Yes,No,No,Yes,Auto,"Auto only. Covers MN, NJ."
Electrical Welfare Trust Fund,30506,Professional Claims 837P,Yes,No,No,No,No,,
"Electronic Practice Solutions, Inc.",EPSDR,Professional Claims 837P,Yes,No,No,No,No,,
"Electronic Practice Solutions, Inc.",EPSDR,Institutional Claims 837I,Yes,No,No,No,No,,
"Element Care, Inc.",04326,Professional Claims 837P,Yes,Yes,No,No,No,,
"Element Care, Inc.",04326,Institutional Claims 837I,Yes,Yes,No,No,No,,
Elips Life Insurance Company Medicare Supplement,96801,Remits 835,Yes,No,Yes,No,No,,ERA only payer - IAS Admin Payer.
Elite Physicians Group,EPG01,Institutional Claims 837I,Yes,No,No,No,No,,
Elite Physicians Group,EPG01,Professional Claims 837P,Yes,No,No,No,No,,
ElmCare LLC,NAELM,Professional Claims 837P,Yes,Yes,No,No,No,,
ElmCare LLC,NAELM,Institutional Claims 837I,Yes,Yes,No,No,No,,
Elmira Savings Bank (UCS),22120,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Elmira Savings Bank (UCS),22120,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
EMAEHIPA,MPM65,Institutional Claims 837I,Yes,No,No,No,No,,
EMAEHIPA,MPM65,Professional Claims 837P,Yes,No,No,No,No,,
Emanate Health IPA,MPM62,Institutional Claims 837I,Yes,No,No,No,No,,Effective 1/1/2023
Emanate Health IPA,MPM62,Professional Claims 837P,Yes,No,No,No,No,,Effective 1/1/2023
Emanate Health Med Center NMM,MPM46,Professional Claims 837P,Yes,No,No,No,No,,"Effective January 1, 2019"
Emanate Health Med Center NMM,MPM46,Institutional Claims 837I,Yes,No,No,No,No,,"Effective January 1, 2019"
Emanate Health Med Center PDT MSO,MPM47,Professional Claims 837P,Yes,No,No,No,No,,"Effective January 1, 2019"
Emanate Health Med Center PDT MSO,MPM47,Institutional Claims 837I,Yes,No,No,No,No,,"Effective January 1, 2019"
Emblem Dental (DentaQuest),EMBDQ,Dental Claims 837D,Yes,No,No,No,No,,
EMCASCO Insurance Co - WC ONLY,21407,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp only. Covers all states except CA, NM, NV.
At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Emergency Medical Service Fund (EMSF),AMM03,Institutional Claims 837I,Yes,No,No,No,No,,
Emergency Medical Service Fund (EMSF),AMM03,Professional Claims 837P,Yes,No,No,No,No,,
Emeritus Corporation,J1679,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
EMHS Employee Health Plan,16565,Remits 835,Yes,No,Yes,No,No,,
EMHS Employee Health Plan,16565,Professional Claims 837P,Yes,Yes,No,No,No,,
EMHS Employee Health Plan,16565,Institutional Claims 837I,Yes,Yes,No,No,No,,
EMHS Employee Health Plan,EMHS,Eligibility 270 / 271,Yes,No,No,No,No,,
